Order ID,Customer Name,Product Name,Discount,Actual Discount,Sales,Profit,Quantity,Category,Sub-Category,Order Date,City,Country,Region,Segment,Ship Date,Days to Ship,Ship Mode,State
AZ-2013-281337,Joel Ortega,"Harbour Creations Swivel Stool, Black",0.2,113.8,569,92,4,Furniture,Chairs,09-11-2015,Tarragona,Spain,South,Corporate,16-11-2015,7,Economy,Catalonia
BN-2013-2678087,Larry Lambert,"Eldon Lockers, Blue",0.5,198,396,-317,4,Office Supplies,Storage,10-11-2015,Coimbra,Portugal,South,Consumer,15-11-2015,5,Economy,Coimbra
BN-2013-2678087,Larry Lambert,"Nokia Smart Phone, with Caller ID",0.5,639,1278,-358,4,Technology,Phones,10-11-2015,Coimbra,Portugal,South,Consumer,15-11-2015,5,Economy,Coimbra
BN-2013-8249195,Gracie Hicks,"Harbour Creations Swivel Stool, Red",0.5,90,180,-54,2,Furniture,Chairs,10-11-2015,Birmingham,United Kingdom,North,Consumer,17-11-2015,7,Economy,England
BN-2013-8249195,Gracie Hicks,"Binney & Smith Highlighters, Water Color",0.5,5,10,-2,1,Office Supplies,Art,10-11-2015,Birmingham,United Kingdom,North,Consumer,17-11-2015,7,Economy,England
BN-2013-8249195,Gracie Hicks,"Acco Binding Machine, Recycled",0.5,128.5,257,-129,10,Office Supplies,Binders,10-11-2015,Birmingham,United Kingdom,North,Consumer,17-11-2015,7,Economy,England
BN-2013-8249195,Gracie Hicks,"Advantus Clamps, Assorted Sizes",0.5,21,42,-31,5,Office Supplies,Fasteners,10-11-2015,Birmingham,United Kingdom,North,Consumer,17-11-2015,7,Economy,England
BN-2013-8249195,Gracie Hicks,"OIC Thumb Tacks, Assorted Sizes",0.5,11.5,23,-5,4,Office Supplies,Fasteners,10-11-2015,Birmingham,United Kingdom,North,Consumer,17-11-2015,7,Economy,England
BN-2013-8249195,Gracie Hicks,"Harbour Creations Removable Labels, Laser Printer Compatible",0.5,2.5,5,-1,1,Office Supplies,Labels,10-11-2015,Birmingham,United Kingdom,North,Consumer,17-11-2015,7,Economy,England
BN-2013-8249195,Gracie Hicks,"Fellowes File Cart, Single Width",0.5,240.5,481,-481,7,Office Supplies,Storage,10-11-2015,Birmingham,United Kingdom,North,Consumer,17-11-2015,7,Economy,England
BN-2013-8249195,Gracie Hicks,"Tenex Lockers, Blue",0.5,204,408,-196,4,Office Supplies,Storage,10-11-2015,Birmingham,United Kingdom,North,Consumer,17-11-2015,7,Economy,England
AZ-2013-881740,Luz Reilly,"Boston Sketch Pad, Easy-Erase",0,0,98,28,2,Office Supplies,Art,12-11-2015,Charleroi,Belgium,Central,Consumer,12-11-2015,0,Immediate,Hainaut
AZ-2013-881740,Luz Reilly,"Fellowes Trays, Wire Frame",0,0,226,56,4,Office Supplies,Storage,12-11-2015,Charleroi,Belgium,Central,Consumer,12-11-2015,0,Immediate,Hainaut
AZ-2013-7397368,Freddie Kaur,"Harbour Creations Bag Chairs, Adjustable",0.2,61.6,308,100,6,Furniture,Chairs,12-11-2015,Las Rozas de Madrid,Spain,South,Consumer,14-11-2015,2,Economy Plus,Madrid
AZ-2013-7397368,Freddie Kaur,"Cisco Headset, Full Size",0.1,8.1,81,22,1,Technology,Phones,12-11-2015,Las Rozas de Madrid,Spain,South,Consumer,14-11-2015,2,Economy Plus,Madrid
AZ-2013-9091155,Dominic Jordan,"Boston Pens, Fluorescent",0,0,46,8,3,Office Supplies,Art,12-11-2015,Portsmouth,United Kingdom,North,Consumer,14-11-2015,2,Economy Plus,England
AZ-2013-9091155,Dominic Jordan,"Eaton Note Cards, Premium",0,0,56,17,2,Office Supplies,Paper,12-11-2015,Portsmouth,United Kingdom,North,Consumer,14-11-2015,2,Economy Plus,England
BN-2013-2852434,Max Craig,"Eldon Lockers, Blue",0.4,94.8,237,-119,2,Office Supplies,Storage,12-11-2015,Caserta,Italy,South,Corporate,14-11-2015,2,Economy Plus,Campania
AZ-2013-6132734,Ewan Hyde,"Rubbermaid Stacking Tray, Erganomic",0,0,44,0,2,Furniture,Furnishings,12-11-2015,Strasbourg,France,Central,Consumer,16-11-2015,4,Economy,Alsace-Champagne-Ardenne-Lorraine
BN-2013-5807388,Alice Black,"Samsung Audio Dock, Cordless",0.5,169.5,339,-217,4,Technology,Phones,12-11-2015,Heerlen,Netherlands,Central,Home Office,16-11-2015,4,Economy,Limburg
AZ-2013-9006218,Summer Hayward,"Bush 3-Shelf Cabinet, Metal",0.1,77.1,771,163,6,Furniture,Bookcases,12-11-2015,Essen,Germany,Central,Consumer,17-11-2015,5,Economy,North Rhine-Westphalia
AZ-2013-9006218,Summer Hayward,"Smead Box, Single Width",0.1,4.9,49,9,5,Office Supplies,Storage,12-11-2015,Essen,Germany,Central,Consumer,17-11-2015,5,Economy,North Rhine-Westphalia
AZ-2013-9006218,Summer Hayward,"Motorola Office Telephone, VoIP",0,0,216,95,3,Technology,Phones,12-11-2015,Essen,Germany,Central,Consumer,17-11-2015,5,Economy,North Rhine-Westphalia
AZ-2013-9006218,Summer Hayward,"Motorola Speaker Phone, Cordless",0,0,133,7,1,Technology,Phones,12-11-2015,Essen,Germany,Central,Consumer,17-11-2015,5,Economy,North Rhine-Westphalia
AZ-2013-9006218,Summer Hayward,"Motorola Speaker Phone, VoIP",0,0,390,16,3,Technology,Phones,12-11-2015,Essen,Germany,Central,Consumer,17-11-2015,5,Economy,North Rhine-Westphalia
AZ-2013-9006218,Summer Hayward,"Samsung Signal Booster, Full Size",0,0,1103,529,8,Technology,Phones,12-11-2015,Essen,Germany,Central,Consumer,17-11-2015,5,Economy,North Rhine-Westphalia
BN-2013-8558415,Piper Wilder-Neligan,"Dania Stackable Bookrack, Mobile",0.5,91,182,-22,3,Furniture,Bookcases,12-11-2015,Stockholm,Sweden,North,Consumer,17-11-2015,5,Economy Plus,Stockholm
BN-2013-8558415,Piper Wilder-Neligan,"Lesro Round Table, Adjustable Height",0.7,667.8,954,-1558,7,Furniture,Tables,12-11-2015,Stockholm,Sweden,North,Consumer,17-11-2015,5,Economy Plus,Stockholm
BN-2013-8558415,Piper Wilder-Neligan,"Cuisinart Blender, White",0.5,97.5,195,-47,6,Office Supplies,Appliances,12-11-2015,Stockholm,Sweden,North,Consumer,17-11-2015,5,Economy Plus,Stockholm
AZ-2013-1444287,Adam Peacock,"Advantus Staples, 12 Pack",0,0,21,1,2,Office Supplies,Fasteners,13-11-2015,Hamburg,Germany,Central,Corporate,14-11-2015,1,Priority,Hamburg
AZ-2013-1444287,Adam Peacock,"SanDisk Mouse, Erganomic",0,0,325,65,9,Technology,Accessories,13-11-2015,Hamburg,Germany,Central,Corporate,14-11-2015,1,Priority,Hamburg
AZ-2013-135124,Judy Rodriquez,"Hon File Folder Labels, 5000 Label Set",0,0,18,9,2,Office Supplies,Labels,13-11-2015,Mougins,France,Central,Consumer,15-11-2015,2,Priority,Provence-Alpes-C么te d'Azur
AZ-2013-9306812,Florence Wark,"OIC Staples, Bulk Pack",0,0,68,33,6,Office Supplies,Fasteners,13-11-2015,Rueil-Malmaison,France,Central,Consumer,17-11-2015,4,Economy,Ile-de-France
BN-2013-2514877,Juanita Smalls,"Smead File Folder Labels, Adjustable",0.1,4.3,43,-2,7,Office Supplies,Labels,13-11-2015,London,United Kingdom,North,Home Office,17-11-2015,4,Economy,England
AZ-2013-1120520,Lola Hughes,"Eldon Lockers, Industrial",0.1,35.7,357,155,2,Office Supplies,Storage,13-11-2015,London,United Kingdom,North,Consumer,18-11-2015,5,Economy,England
BN-2013-8485680,Kazuko Mason,"Fiskars Scissors, High Speed",0,0,116,56,5,Office Supplies,Supplies,14-11-2015,Erfurt,Germany,Central,Home Office,16-11-2015,2,Priority,Thuringia
AZ-2013-5945845,Faith Greenwood,"Samsung Speaker Phone, VoIP",0,0,247,69,2,Technology,Phones,14-11-2015,Plymouth,United Kingdom,North,Consumer,18-11-2015,4,Economy,England
BN-2013-3695391,Jordan Peacock,"SAFCO Executive Leather Armchair, Black",0.1,289.2,2892,1189,7,Furniture,Chairs,14-11-2015,Mulhouse,France,Central,Corporate,19-11-2015,5,Economy,Alsace-Champagne-Ardenne-Lorraine
BN-2013-3695391,Jordan Peacock,"Smead File Cart, Single Width",0.1,46.4,464,-16,4,Office Supplies,Storage,14-11-2015,Mulhouse,France,Central,Corporate,19-11-2015,5,Economy,Alsace-Champagne-Ardenne-Lorraine
BN-2013-3695391,Jordan Peacock,"Acme Scissors, Serrated",0,0,66,4,3,Office Supplies,Supplies,14-11-2015,Mulhouse,France,Central,Corporate,19-11-2015,5,Economy,Alsace-Champagne-Ardenne-Lorraine
BN-2013-3695391,Jordan Peacock,"Sharp Ink, Digital",0.15,47.4,316,123,3,Technology,Copiers,14-11-2015,Mulhouse,France,Central,Corporate,19-11-2015,5,Economy,Alsace-Champagne-Ardenne-Lorraine
AZ-2013-2468600,Declan Dundas,"Office Star Rocking Chair, Adjustable",0.6,172.2,287,-172,5,Furniture,Chairs,14-11-2015,Turin,Italy,South,Corporate,19-11-2015,5,Economy,Piedmont
AZ-2013-2468600,Declan Dundas,"Avery Binder Covers, Economy",0,0,77,24,7,Office Supplies,Binders,14-11-2015,Turin,Italy,South,Corporate,19-11-2015,5,Economy,Piedmont
AZ-2013-2468600,Declan Dundas,"Tenex Box, Blue",0.4,12,30,-7,3,Office Supplies,Storage,14-11-2015,Turin,Italy,South,Corporate,19-11-2015,5,Economy,Piedmont
AZ-2013-6980084,Karla Dunkley,"Hoover Stove, Black",0.1,153.3,1533,-34,3,Office Supplies,Appliances,14-11-2015,Saint-Ouen,France,Central,Consumer,19-11-2015,5,Economy,Ile-de-France
AZ-2013-6980084,Karla Dunkley,"Fellowes Shelving, Blue",0.1,26,260,78,5,Office Supplies,Storage,14-11-2015,Saint-Ouen,France,Central,Consumer,19-11-2015,5,Economy,Ile-de-France
AZ-2013-3326917,Karon Shah,"Stiletto Letter Opener, Steel",0,0,75,9,3,Office Supplies,Supplies,14-11-2015,Solingen,Germany,Central,Corporate,20-11-2015,6,Economy,North Rhine-Westphalia
AZ-2013-1311863,Leroy Dudley,"Cardinal Binder Covers, Recycled",0,0,74,33,6,Office Supplies,Binders,15-11-2015,Strasbourg,France,Central,Consumer,18-11-2015,3,Priority,Alsace-Champagne-Ardenne-Lorraine
AZ-2013-1311863,Leroy Dudley,"Rogers Trays, Blue",0.1,16.7,167,37,3,Office Supplies,Storage,15-11-2015,Strasbourg,France,Central,Consumer,18-11-2015,3,Priority,Alsace-Champagne-Ardenne-Lorraine
AZ-2013-1311863,Leroy Dudley,"Nokia Audio Dock, Full Size",0.15,64.2,428,10,3,Technology,Phones,15-11-2015,Strasbourg,France,Central,Consumer,18-11-2015,3,Priority,Alsace-Champagne-Ardenne-Lorraine
AZ-2013-242926,Isabelle Radcliffe,"Enermax Cards & Envelopes, Premium",0,0,141,41,3,Office Supplies,Paper,15-11-2015,Linz,Austria,Central,Corporate,18-11-2015,3,Economy Plus,Upper Austria
AZ-2013-7597474,Freddie Kaur,"BIC Highlighters, Fluorescent",0,0,283,93,14,Office Supplies,Art,15-11-2015,Hamburg,Germany,Central,Consumer,20-11-2015,5,Economy,Hamburg
AZ-2013-7597474,Freddie Kaur,"OIC Staples, Assorted Sizes",0,0,18,7,2,Office Supplies,Fasteners,15-11-2015,Hamburg,Germany,Central,Consumer,20-11-2015,5,Economy,Hamburg
AZ-2013-4982500,Faith Chambers,"Hamilton Beach Toaster, Black",0.1,25.6,256,57,5,Office Supplies,Appliances,16-11-2015,Gladbeck,Germany,Central,Consumer,18-11-2015,2,Priority,North Rhine-Westphalia
AZ-2013-4982500,Faith Chambers,"Avery Hole Reinforcements, Economy",0,0,13,0,3,Office Supplies,Binders,16-11-2015,Gladbeck,Germany,Central,Consumer,18-11-2015,2,Priority,North Rhine-Westphalia
AZ-2013-4982500,Faith Chambers,"Fellowes Box, Industrial",0.1,5.4,54,-3,3,Office Supplies,Storage,16-11-2015,Gladbeck,Germany,Central,Consumer,18-11-2015,2,Priority,North Rhine-Westphalia
AZ-2013-8803933,Justin Armit,"Stockwell Thumb Tacks, Assorted Sizes",0,0,22,8,2,Office Supplies,Fasteners,16-11-2015,Bradford,United Kingdom,North,Consumer,19-11-2015,3,Priority,England
AZ-2013-8803933,Justin Armit,"Fiskars Trimmer, Steel",0,0,542,65,13,Office Supplies,Supplies,16-11-2015,Bradford,United Kingdom,North,Consumer,19-11-2015,3,Priority,England
AZ-2013-7943122,George Bryan,"Novimex Steel Folding Chair, Black",0.6,57.6,96,-103,3,Furniture,Chairs,16-11-2015,Le Mans,France,Central,Consumer,20-11-2015,4,Economy,Pays de la Loire
BN-2013-2735217,Madelyn Anderson,"Deflect-O Door Stop, Duo Pack",0,0,88,32,2,Furniture,Furnishings,16-11-2015,Frontignan,France,Central,Corporate,20-11-2015,4,Economy,Languedoc-Roussillon-Midi-Pyr閚閑s
BN-2013-2735217,Madelyn Anderson,"Bevis Computer Table, with Bottom Storage",0.35,451.85,1291,-40,4,Furniture,Tables,16-11-2015,Frontignan,France,Central,Corporate,20-11-2015,4,Economy,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2013-2010603,Jasmine Slater,"Eldon Clock, Black",0,0,339,95,6,Furniture,Furnishings,17-11-2015,Dreux,France,Central,Corporate,20-11-2015,3,Priority,Centre-Val de Loire
AZ-2013-2010603,Jasmine Slater,"Binney & Smith Canvas, Water Color",0,0,55,26,1,Office Supplies,Art,17-11-2015,Dreux,France,Central,Corporate,20-11-2015,3,Priority,Centre-Val de Loire
AZ-2013-2010603,Jasmine Slater,"Avery 3-Hole Punch, Recycled",0,0,141,0,5,Office Supplies,Binders,17-11-2015,Dreux,France,Central,Corporate,20-11-2015,3,Priority,Centre-Val de Loire
AZ-2013-2010603,Jasmine Slater,"Tenex File Cart, Single Width",0.1,24.2,242,100,2,Office Supplies,Storage,17-11-2015,Dreux,France,Central,Corporate,20-11-2015,3,Priority,Centre-Val de Loire
AZ-2013-2010603,Jasmine Slater,"Apple Headset, Cordless",0.15,29.1,194,14,3,Technology,Phones,17-11-2015,Dreux,France,Central,Corporate,20-11-2015,3,Priority,Centre-Val de Loire
BN-2013-1829303,Ewan O'Neill,"Hon Rocking Chair, Red",0.6,62.4,104,-136,2,Furniture,Chairs,17-11-2015,Florence,Italy,South,Corporate,22-11-2015,5,Economy,Tuscany
AZ-2013-4780772,Angelina Hurst,"Harbour Creations Executive Leather Armchair, Adjustable",0.1,84.8,848,367,2,Furniture,Chairs,17-11-2015,Erlangen,Germany,Central,Consumer,23-11-2015,6,Economy,Bavaria
AZ-2013-684636,Rachel Tyler,"Rogers Box, Blue",0,0,96,2,4,Office Supplies,Storage,18-11-2015,Stoke-on-Trent,United Kingdom,North,Corporate,25-11-2015,7,Economy,England
AZ-2013-2890966,Harvey Daniels,"Nokia Smart Phone, Cordless",0.1,229,2290,560,4,Technology,Phones,18-11-2015,London,United Kingdom,North,Consumer,25-11-2015,7,Economy,England
AZ-2013-7287311,Kenneth Gonzales,"Rogers File Cart, Single Width",0,0,708,184,5,Office Supplies,Storage,19-11-2015,Dartford,United Kingdom,North,Consumer,21-11-2015,2,Priority,England
AZ-2013-7462248,Maria Kennedy,"BIC Pens, Easy-Erase",0,0,29,6,2,Office Supplies,Art,19-11-2015,Benevento,Italy,South,Consumer,22-11-2015,3,Priority,Campania
AZ-2013-7462248,Maria Kennedy,"Kleencut Ruler, Easy Grip",0,0,76,2,5,Office Supplies,Supplies,19-11-2015,Benevento,Italy,South,Consumer,22-11-2015,3,Priority,Campania
BN-2013-6496394,Beverly Brooks,"Smead Lockers, Wire Frame",0.5,148,296,-243,3,Office Supplies,Storage,19-11-2015,Birmingham,United Kingdom,North,Consumer,23-11-2015,4,Economy,England
BN-2013-6496394,Beverly Brooks,"Elite Scissors, High Speed",0.5,11.5,23,-1,2,Office Supplies,Supplies,19-11-2015,Birmingham,United Kingdom,North,Consumer,23-11-2015,4,Economy,England
BN-2013-4955166,Phoebe Moore,"Nokia Office Telephone, with Caller ID",0.15,24.9,166,-22,3,Technology,Phones,19-11-2015,Conflans-Sainte-Honorine,France,Central,Corporate,23-11-2015,4,Economy,Ile-de-France
BN-2013-4370174,Ashley Baldwinson,"Eldon Clock, Durable",0.3,67.5,225,0,6,Furniture,Furnishings,19-11-2015,Newcastle upon Tyne,United Kingdom,North,Corporate,25-11-2015,6,Economy,England
AZ-2013-6322927,Jose Gambino,"Stanley Pencil Sharpener, Fluorescent",0,0,198,63,8,Office Supplies,Art,20-11-2015,Mansfield,United Kingdom,North,Corporate,22-11-2015,2,Priority,England
AZ-2013-6322927,Jose Gambino,"Eldon Lockers, Industrial",0,0,794,389,4,Office Supplies,Storage,20-11-2015,Mansfield,United Kingdom,North,Corporate,22-11-2015,2,Priority,England
AZ-2013-6322927,Jose Gambino,"Rogers Trays, Single Width",0,0,494,34,8,Office Supplies,Storage,20-11-2015,Mansfield,United Kingdom,North,Corporate,22-11-2015,2,Priority,England
AZ-2013-6322927,Jose Gambino,"Kleencut Letter Opener, High Speed",0,0,79,28,3,Office Supplies,Supplies,20-11-2015,Mansfield,United Kingdom,North,Corporate,22-11-2015,2,Priority,England
AZ-2013-7204904,Eleanor Doyle,"Belkin Mouse, USB",0,0,164,24,4,Technology,Accessories,20-11-2015,Plymouth,United Kingdom,North,Consumer,23-11-2015,3,Economy Plus,England
AZ-2013-2652183,David Arnold,"Accos Clamps, 12 Pack",0.5,23.5,47,-32,5,Office Supplies,Fasteners,20-11-2015,Copenhagen,Denmark,North,Consumer,24-11-2015,4,Economy,Hovedstaden
AZ-2013-3656949,Jose Gambino,"Avery Index Tab, Clear",0,0,19,1,3,Office Supplies,Binders,20-11-2015,Carpi,Italy,South,Corporate,24-11-2015,4,Economy,Emilia-Romagna
AZ-2013-3656949,Jose Gambino,"Cardinal Hole Reinforcements, Economy",0,0,21,9,4,Office Supplies,Binders,20-11-2015,Carpi,Italy,South,Corporate,24-11-2015,4,Economy,Emilia-Romagna
AZ-2013-6529496,Charlie Smithies,"Panasonic Printer, Durable",0,0,800,168,3,Technology,Machines,20-11-2015,Rugby,United Kingdom,North,Consumer,25-11-2015,5,Economy,England
AZ-2013-6529496,Charlie Smithies,"Nokia Smart Phone, Full Size",0,0,1908,820,3,Technology,Phones,20-11-2015,Rugby,United Kingdom,North,Consumer,25-11-2015,5,Economy,England
AZ-2013-2671803,Edward Davidson,"Fellowes Folders, Blue",0.2,25.4,127,48,6,Office Supplies,Storage,20-11-2015,Berlin,Germany,Central,Home Office,26-11-2015,6,Economy,Berlin
AZ-2013-82677,Mariam McMeckan,"Sanford Markers, Easy-Erase",0,0,47,1,2,Office Supplies,Art,20-11-2015,Ghent,Belgium,Central,Corporate,27-11-2015,7,Economy,East Flanders
AZ-2013-82677,Mariam McMeckan,"Enermax Mouse, Programmable",0,0,293,0,7,Technology,Accessories,20-11-2015,Ghent,Belgium,Central,Corporate,27-11-2015,7,Economy,East Flanders
AZ-2013-8017533,Ethan Williams,"Cardinal 3-Hole Punch, Clear",0,0,198,41,7,Office Supplies,Binders,20-11-2015,Saint-Brieuc,France,Central,Corporate,27-11-2015,7,Economy,Brittany
AZ-2013-8017533,Ethan Williams,"Samsung Signal Booster, Full Size",0.15,70.35,469,182,4,Technology,Phones,20-11-2015,Saint-Brieuc,France,Central,Corporate,27-11-2015,7,Economy,Brittany
AZ-2013-1274934,Gail Thompson,"Deflect-O Light Bulb, Durable",0.3,3.3,11,3,1,Furniture,Furnishings,21-11-2015,Carlisle,United Kingdom,North,Consumer,21-11-2015,0,Immediate,England
AZ-2013-8603182,Tom Charlton,"Dania Stackable Bookrack, Pine",0.1,22.1,221,-22,2,Furniture,Bookcases,21-11-2015,Bielefeld,Germany,Central,Corporate,23-11-2015,2,Economy Plus,North Rhine-Westphalia
AZ-2013-8603182,Tom Charlton,"Jiffy Manila Envelope, Set of 50",0,0,52,21,2,Office Supplies,Envelopes,21-11-2015,Bielefeld,Germany,Central,Corporate,23-11-2015,2,Economy Plus,North Rhine-Westphalia
AZ-2013-2294363,Jonathan Barbee,"GlobeWeis Mailers, Security-Tint",0,0,41,16,1,Office Supplies,Envelopes,21-11-2015,Stavanger,Norway,North,Consumer,25-11-2015,4,Economy Plus,Rogaland
AZ-2013-8946887,Chelsea Bannister,"Novimex Shipping Labels, 5000 Label Set",0,0,80,29,7,Office Supplies,Labels,22-11-2015,Berck,France,Central,Consumer,22-11-2015,0,Immediate,Nord-Pas-de-Calais-Picardie
AZ-2013-7600206,Millie Newman,"Stockwell Thumb Tacks, 12 Pack",0,0,91,41,7,Office Supplies,Fasteners,22-11-2015,Rambouillet,France,Central,Consumer,26-11-2015,4,Economy,Ile-de-France
AZ-2013-8348952,Zachary Warner,"Nokia Smart Phone, Full Size",0,0,1275,140,2,Technology,Phones,22-11-2015,Reading,United Kingdom,North,Consumer,27-11-2015,5,Economy,England
AZ-2013-9517506,Harvey Drozd,"Hewlett Wireless Fax, High-Speed",0,0,757,371,2,Technology,Copiers,22-11-2015,Koblenz,Germany,Central,Consumer,29-11-2015,7,Economy,Rhineland-Palatinate
AZ-2013-696326,Donald Molina,"Rubbermaid Photo Frame, Duo Pack",0,0,52,19,1,Furniture,Furnishings,23-11-2015,Cologne,Germany,Central,Home Office,25-11-2015,2,Priority,North Rhine-Westphalia
AZ-2013-696326,Donald Molina,"Smead Box, Wire Frame",0.1,0.9,9,1,1,Office Supplies,Storage,23-11-2015,Cologne,Germany,Central,Home Office,25-11-2015,2,Priority,North Rhine-Westphalia
AZ-2013-6565127,Sebastian Barber,"SanDisk Memo Slips, Premium",0,0,204,77,12,Office Supplies,Paper,23-11-2015,Palaiseau,France,Central,Home Office,25-11-2015,2,Priority,Ile-de-France
BN-2013-6637489,Gerald Galvan,"HP Fax Machine, Color",0.1,27.1,271,-30,1,Technology,Copiers,23-11-2015,Berlin,Germany,Central,Corporate,25-11-2015,2,Economy Plus,Berlin
AZ-2013-4756629,Rebecca Heysen,"KitchenAid Stove, Red",0.1,461.8,4618,924,9,Office Supplies,Appliances,23-11-2015,Marseille,France,Central,Corporate,27-11-2015,4,Economy,Provence-Alpes-C么te d'Azur
AZ-2013-4756629,Rebecca Heysen,"Fellowes Folders, Single Width",0.1,7.1,71,25,3,Office Supplies,Storage,23-11-2015,Marseille,France,Central,Corporate,27-11-2015,4,Economy,Provence-Alpes-C么te d'Azur
AZ-2013-6593981,Anna Moreton,"Boston Markers, Easy-Erase",0,0,107,9,4,Office Supplies,Art,23-11-2015,Le Blanc-Mesnil,France,Central,Corporate,27-11-2015,4,Economy,Ile-de-France
AZ-2013-6593981,Anna Moreton,"Sanford Canvas, Blue",0,0,152,44,3,Office Supplies,Art,23-11-2015,Le Blanc-Mesnil,France,Central,Corporate,27-11-2015,4,Economy,Ile-de-France
AZ-2013-6593981,Anna Moreton,"Enermax Message Books, Premium",0,0,45,2,2,Office Supplies,Paper,23-11-2015,Le Blanc-Mesnil,France,Central,Corporate,27-11-2015,4,Economy,Ile-de-France
AZ-2013-6593981,Anna Moreton,"Fellowes Shelving, Blue",0.1,15.6,156,47,3,Office Supplies,Storage,23-11-2015,Le Blanc-Mesnil,France,Central,Corporate,27-11-2015,4,Economy,Ile-de-France
AZ-2013-6593981,Anna Moreton,"Enermax Numeric Keypad, USB",0,0,276,80,5,Technology,Accessories,23-11-2015,Le Blanc-Mesnil,France,Central,Corporate,27-11-2015,4,Economy,Ile-de-France
AZ-2013-388293,Gracie Powell,"Sauder Floating Shelf Set, Traditional",0.1,105.1,1051,315,6,Furniture,Bookcases,23-11-2015,Aachen,Germany,Central,Consumer,29-11-2015,6,Economy,North Rhine-Westphalia
AZ-2013-388293,Gracie Powell,"Ibico Index Tab, Clear",0,0,59,22,7,Office Supplies,Binders,23-11-2015,Aachen,Germany,Central,Consumer,29-11-2015,6,Economy,North Rhine-Westphalia
